Date,ticker_P,le cours d'ouverture_P,le plus haut_P,le plus bas_P,le cours de cl??ture_P,le volume de titres ??chang??s_P,Gtrends_P,nom_P,ISIN_P,ISIN_G,nom_G,Gtrends_G,le volume de titres ??chang??s_G,le cours de cl??ture_G,le plus haut_G,le plus bas_G,le cours d'ouverture_G,ticker_G
11/1/2018,EL,120.8,122.6,120.75,122,760818,58.83808082,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,RNO,66,67.41,65.76,65.97,847606,93.35631209,Renault,FR0000131906,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,BNP,45.6,46.695,45.6,46.255,5037962,33.76922593,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,BN,62.33,63.56,62.33,62.78,1342129,81.0388726,Danone,FR0000120644,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,ACA,11.308,11.51,11.286,11.468,5468682,58.18489923,Credit Agricole,FR0000045072,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,AC,40.39,41.13,40.24,40.8,800675,43.64182244,Accor Hotels,FR0000120404,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,VIV,21.34,21.69,21.25,21.4,3538952,22.91996262,Vivendi,FR0000127771,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,SGO,33.17,33.675,32.875,33.355,1533793,58.2659418,Saint Gobain,FR0000125007,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,ATO,75.38,77.38,74.4,76.62,360558,88.03337897,Atos,FR0000051732,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,SAN,79.5,79.84,78.18,79.01,2789275,70.16360889,Sanofi,FR0000120578,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,VIE,17.625,17.9,17.54,17.61,1381354,49.45828819,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,RI,134.45,136.2,133.65,136.2,652747,18.44922544,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,ORA,13.79,14.18,13.785,14.045,7473204,66.98487535,Orange,FR0000133308,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,AI,106.95,107.5,105.7,105.95,774365,65.10746507,Air Liquide,FR0000120073,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,AIR,97.64,98.23,96,96.5,1878563,74.77710601,Airbus,NL0000235190,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,ML,89.74,92.12,88.96,90.58,716709,93.30519126,Michelin,FR0000121261,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,SU,63.88,64.82,63.12,63.86,1478511,72.32365899,Schneider Electric,FR0000121972,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,MT,21.92,22.625,21.53,22.225,6623990,19.42404437,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,LR,57.74,58.2,57.24,57.52,520168,46.28453874,Legrand SA,FR0010307819,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/1/2018,PUB,51.26,52.22,51.2,51.78,477633,85.16158587,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,16.50742931,3651103,5085.78,5119.68,5060.76,5076.55,PX1
11/2/2018,DSY,110.85,111.85,108.15,109.05,360381,135.9726477,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,FTI,23.42,23.87,23.06,23.11,1287617,111.6398814,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,BN,63.29,63.52,62.58,62.94,1406577,65.54614695,Danone,FR0000120644,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,EN,33,33.29,32.9,33.03,993373,81.99425065,Bouygues,FR0000120503,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,AC,40.99,41.48,40.8,41.05,744418,67.02137017,Accor Hotels,FR0000120404,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,UG,21.39,21.98,21.06,21.06,2198302,84.26895652,Peugeot,FR0000121501,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,CS,22.45,22.555,22.23,22.235,6324569,93.85541504,Axa,FR0000120628,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,ATO,77.72,80.7,77.72,78.9,625420,73.75769589,Atos,FR0000051732,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,KER,416.6,427.3,415.8,421,628978,55.76126857,Kering,FR0000121485,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,SAF,115.65,117.05,112.55,112.8,1291104,109.9648113,Safran,FR0000073272,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,AIR,97.29,98.77,95.39,95.61,1694118,82.54615599,Airbus,NL0000235190,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,VIE,18.1,18.195,17.55,17.565,2414581,63.30660888,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,VIV,21.65,22.22,21.64,21.87,4154909,21.33927554,Vivendi,FR0000127771,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,EL,122.9,123.2,120.3,120.55,657444,66.04274377,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,LR,57.94,58.48,57,57.12,794570,54.91385952,Legrand SA,FR0010307819,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,BNP,46.91,47.395,46.525,46.605,4950331,47.50586021,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,ORA,14.1,14.1,13.9,13.955,6867565,75.57267989,Orange,FR0000133308,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,CAP,109.85,111.65,109.65,110.95,787635,79.35169734,CapGemini,FR0000125338,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,RI,136.85,137.3,136.25,136.95,556219,19.40349572,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,SAN,79.36,79.4,77.73,77.75,2584312,68.26729513,Sanofi,FR0000120578,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,DG,79.6,79.7,77.88,77.94,1117261,84.73323172,Vinci,FR0000125486,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,URW,159.78,162.18,159.6,159.6,317049,98.38359166,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,ACA,11.562,11.728,11.55,11.588,7009984,94.15374602,Credit Agricole,FR0000045072,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,FR,28.95,30.18,28.55,28.75,4621564,99.550221,Valeo,FR0013176526,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,RNO,67.41,68.93,66.27,66.27,1600675,94.42937315,Renault,FR0000131906,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,OR,201.8,201.9,199.65,201.1,552153,90.88896909,L'oreal,FR0000120321,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,MC,280,280.7,276.2,279.05,1161486,16.11724629,Lvmh,FR0000121014,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,ENGI,12.045,12.075,11.91,11.91,6240046,97.54287069,Engie,FR0010208488,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,PUB,52.28,52.6,52.04,52.26,785731,73.69752624,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,SGO,33.72,33.95,32.84,32.905,2395169,64.84435459,Saint Gobain,FR0000125007,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,CA,17.335,17.47,17.3,17.425,2675594,61.22949378,Carrefour,FR0000120172,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,AI,107.3,107.75,105.65,105.75,1007940,70.31606228,Air Liquide,FR0000120073,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,STM,13.98,14.395,13.76,13.785,3707740,283.8495213,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,SU,64.8,66.06,64.36,64.84,2265307,71.19360181,Schneider Electric,FR0000121972,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,FP,51.04,51.23,50.19,50.25,5331289,97.7334657,Total,FR0000120271,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,SW,91.42,91.96,86.26,87,523375,38.64832321,Sodexo,FR0000121220,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,MT,23.12,23.5,22.285,22.285,8220268,27.51739618,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,RMS,511.6,515.8,505.2,507.4,78586,91.86462471,Hermes,FR0000052292,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,ML,92.96,94.7,91.66,91.68,800343,93.30519126,Michelin,FR0000121261,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/2/2018,GLE,33.095,33.565,33.045,33.13,5618021,80.19302714,Societe Generale,FR0000130809,FR0003500008,CAC 40,21.00945549,4249114,5102.13,5162.18,5101.28,5147.02,PX1
11/5/2018,RNO,66.4,66.84,65.54,65.93,928883,100.8677395,Renault,FR0000131906,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,AIR,96.01,96.4,94.74,95.38,1217718,83.51728723,Airbus,NL0000235190,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,AI,106,106.75,105.75,106.55,578917,110.6826906,Air Liquide,FR0000120073,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,SAN,77.75,79.13,77.71,78.64,2294328,80.59333453,Sanofi,FR0000120578,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,SW,86.82,87.66,85.6,86.06,305721,44.9841139,Sodexo,FR0000121220,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,MT,22.365,22.74,22.055,22.46,4420615,19.96360115,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,RI,137,138.35,136.55,137.95,429878,20.6758561,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,KER,421,421,409,410,291010,54.92901083,Kering,FR0000121485,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,EL,120.95,121.3,119.55,120.8,468120,67.24352093,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,LR,57.04,57.52,56.74,56.98,523483,57.26731064,Legrand SA,FR0010307819,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,CA,17.45,17.69,17.43,17.435,2661277,60.2419213,Carrefour,FR0000120172,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,BNP,46.615,46.88,46.335,46.47,2665589,51.51237854,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,SU,64.78,64.78,63.82,64.04,1491776,74.58377333,Schneider Electric,FR0000121972,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,RMS,508.2,508.2,501.6,502,55063,96.18766587,Hermes,FR0000052292,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,VIV,21.8,21.92,21.52,21.52,2717642,21.73444731,Vivendi,FR0000127771,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,ORA,13.945,14.21,13.9,14.16,7692439,81.58414306,Orange,FR0000133308,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,VIE,17.59,17.865,17.585,17.865,1963166,86.05742145,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,SGO,32.995,33.045,32.36,32.47,2075117,80.82049992,Saint Gobain,FR0000125007,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,ACA,11.574,11.668,11.54,11.556,3635010,98.38537505,Credit Agricole,FR0000045072,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,ML,91.7,91.78,89.42,89.6,653521,96.98829092,Michelin,FR0000121261,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,ATO,79.3,79.6,77.22,77.38,422557,90.41265948,Atos,FR0000051732,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,PUB,52.02,52.36,51.92,51.98,478177,119.5537648,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,FP,50.34,51.75,50.2,51.4,5408192,104.4737047,Total,FR0000120271,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,MC,277.2,278.6,275.95,277.7,494009,22.90345525,Lvmh,FR0000121014,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,EN,33.21,33.3,32.96,33.13,714663,89.22903747,Bouygues,FR0000120503,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,STM,13.845,13.89,13.215,13.28,3270461,435.9117648,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,FR,28.75,29.02,27.3,27.34,2238271,128.208618,Valeo,FR0013176526,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,FTI,23.21,23.57,23.02,23.24,799633,115.3612108,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,CAP,110.85,110.85,106.4,106.4,766986,72.6459201,CapGemini,FR0000125338,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,OR,200.9,203.2,200.4,201.7,420590,87.89262945,L'oreal,FR0000120321,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,BN,63,63.58,62.95,63.33,901065,97.72334636,Danone,FR0000120644,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,DG,78.12,78.64,77.78,78.34,752338,87.75941857,Vinci,FR0000125486,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,DSY,108.25,108.8,106.7,107,385707,95.18085337,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,CS,22.22,22.35,22.06,22.06,5391684,128.7159978,Axa,FR0000120628,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,SAF,113.25,113.25,111.1,111.1,678183,132.5216956,Safran,FR0000073272,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,AC,41,41.23,40.8,40.85,564787,45.20045895,Accor Hotels,FR0000120404,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,GLE,33.135,33.375,33.01,33.215,2682860,78.37045835,Societe Generale,FR0000130809,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,URW,159,159.5,157.6,158.06,357282,114.0355267,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,UG,21.01,21.3,20.83,20.83,1648033,85.23756522,Peugeot,FR0000121501,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/5/2018,ENGI,11.945,12.1,11.92,12.055,4785738,131.8889519,Engie,FR0010208488,FR0003500008,CAC 40,19.00855497,2879634,5101.39,5124.19,5092.36,5101.87,PX1
11/6/2018,PUB,52.24,53.18,51.96,52.94,765144,101.5388139,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,EL,121.15,121.25,118.8,120,464248,90.05828696,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,SAF,111.6,112,110.5,110.5,786489,122.6530587,Safran,FR0000073272,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,UG,20.98,21.15,20.81,20.83,1624120,78.45730435,Peugeot,FR0000121501,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,SAN,78.59,78.59,77.44,77.6,2090756,82.48964829,Sanofi,FR0000120578,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,MT,22.46,22.695,22.375,22.455,4321233,23.20094188,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,ORA,14.24,14.245,14.01,14.09,7050351,79.86658215,Orange,FR0000133308,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,CA,17.505,17.505,17.115,17.245,2341026,58.26677634,Carrefour,FR0000120172,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,FP,51.42,51.42,50.83,50.88,5524497,103.3503315,Total,FR0000120271,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,ENGI,12.06,12.08,11.91,12.02,5206727,130.5151087,Engie,FR0010208488,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,MC,277.7,277.7,273,273,569103,19.08621271,Lvmh,FR0000121014,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,KER,412.1,414,406.9,409.9,210032,54.92901083,Kering,FR0000121485,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,ML,89.86,90.36,88.72,89.7,508251,110.4929897,Michelin,FR0000121261,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,VIE,17.88,17.995,17.665,17.95,2041245,91.00325027,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,AIR,96,96.99,95.56,95.85,1340977,77.69049975,Airbus,NL0000235190,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,AI,106.75,107.1,105.35,105.35,650755,113.2869892,Air Liquide,FR0000120073,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,FR,27.25,27.4,26.15,27.03,2349297,126.7002813,Valeo,FR0013176526,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,RNO,66.1,66.23,65.06,65.23,893728,94.42937315,Renault,FR0000131906,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,GLE,33.215,33.29,32.87,33.065,2600768,83.83816474,Societe Generale,FR0000130809,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,FTI,23.38,23.39,23.05,23.09,859818,61.40193478,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,EN,33.26,33.33,32.46,32.46,964075,94.05222869,Bouygues,FR0000120503,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,BN,63.34,63.35,62.63,62.92,1145078,78.65537634,Danone,FR0000120644,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,STM,13.375,13.575,13.11,13.425,2777183,410.5680576,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,CAP,107.2,108.3,105.35,106.2,450001,63.70488378,CapGemini,FR0000125338,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,RMS,503.2,505,496.9,502.8,56512,97.26842616,Hermes,FR0000052292,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,DSY,107.95,108.05,105.75,107.15,365981,106.8356517,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,OR,202.6,204.5,201.5,202.6,508884,83.89750993,L'oreal,FR0000120321,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,AC,40.79,40.94,40.56,40.65,837226,63.90409714,Accor Hotels,FR0000120404,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,SU,64.26,64.58,63.52,63.9,1389423,82.49417353,Schneider Electric,FR0000121972,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,RI,138.6,138.65,137.65,138.3,364964,23.85675704,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,ATO,78,78.24,74.88,76.2,433243,92.79193999,Atos,FR0000051732,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,SGO,32.655,32.68,32.13,32.25,1568137,75.18186039,Saint Gobain,FR0000125007,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,SW,86.12,87.08,86,86.4,389673,41.18263948,Sodexo,FR0000121220,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,ACA,11.576,11.608,11.448,11.508,4922000,105.7907259,Credit Agricole,FR0000045072,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,CS,22.08,22.15,21.97,22.005,4106115,119.3304563,Axa,FR0000120628,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,URW,159.14,159.24,157.38,158.8,291925,109.5635453,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,VIV,21.6,21.61,21.29,21.42,2211046,17.78272962,Vivendi,FR0000127771,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,DG,78.04,78.16,77.04,77.44,819529,87.75941857,Vinci,FR0000125486,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,LR,57.34,57.34,56.76,57.1,484868,57.26731064,Legrand SA,FR0010307819,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/6/2018,BNP,46.48,46.655,46.075,46.43,2952380,49.22293949,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,17.00765444,2833687,5075.19,5110.8,5066.39,5110.8,PX1
11/7/2018,SGO,32.455,33.015,32.43,32.65,2773909,73.30231388,Saint Gobain,FR0000125007,FR0003500008,CAC 40,20.50923036,3449337,5137.94,5150.64,5098.9,5100.08,PX1
11/7/2018,CA,17.3,17.515,17.2,17.515,2711132,56.29163138,Carrefour,FR0000120172,FR0003500008,CAC 40,20.50923036,3449337,5137.94,5150.64,5098.9,5100.08,PX1
11/7/2018,SW,86.52,87.92,86.22,87.84,355326,38.64832321,Sodexo,FR0000121220,FR0003500008,CAC 40,20.50923036,3449337,5137.94,5150.64,5098.9,5100.08,PX1
